trade_date,signal_datetime_et,family,futures_root,available_report_date,as_of_date,official_release_datetime_et,cftc_contract_market_code,leveraged_money_net_pct_oi,leveraged_money_crowding_percentile,crowding_observation_count,crowding_eligible,quality_status
2017-07-07,2017-07-07T13:00:00,RUSSELL2000,RTY,2017-06-27,2017-06-27,2017-06-30T15:30:00-04:00,23977A,-0.012296983358542436,0.9102564102564102,156,True,PASS
2017-07-08,2017-07-08T13:00:00,SP500,ES,2017-07-03,2017-07-03,2017-07-07T15:30:00-04:00,13874A,-0.046074657535927564,0.9615384615384616,156,True,PASS
2017-07-08,2017-07-08T13:00:00,NASDAQ100,NQ,2017-07-03,2017-07-03,2017-07-07T15:30:00-04:00,209742,0.08974495017782631,0.27564102564102566,156,True,PASS
2017-07-08,2017-07-08T13:00:00,RUSSELL2000,RTY,2017-07-03,2017-07-03,2017-07-07T15:30:00-04:00,23977A,-0.005658472160107335,0.9230769230769231,156,True,PASS
2017-07-09,2017-07-09T13:00:00,SP500,ES,2017-07-03,2017-07-03,2017-07-07T15:30:00-04:00,13874A,-0.046074657535927564,0.9615384615384616,156,True,PASS
2017-07-09,2017-07-09T13:00:00,NASDAQ100,NQ,2017-07-03,2017-07-03,2017-07-07T15:30:00-04:00,209742,0.08974495017782631,0.27564102564102566,156,True,PASS
2017-07-09,2017-07-09T13:00:00,RUSSELL2000,RTY,2017-07-03,2017-07-03,2017-07-07T15:30:00-04:00,23977A,-0.005658472160107335,0.9230769230769231,156,True,PASS
2017-07-10,2017-07-10T13:00:00,SP500,ES,2017-07-03,2017-07-03,2017-07-07T15:30:00-04:00,13874A,-0.046074657535927564,0.9615384615384616,156,True,PASS
2017-07-10,2017-07-10T13:00:00,NASDAQ100,NQ,2017-07-03,2017-07-03,2017-07-07T15:30:00-04:00,209742,0.08974495017782631,0.27564102564102566,156,True,PASS
2017-07-10,2017-07-10T13:00:00,RUSSELL2000,RTY,2017-07-03,2017-07-03,2017-07-07T15:30:00-04:00,23977A,-0.005658472160107335,0.9230769230769231,156,True,PASS
2017-07-11,2017-07-11T13:00:00,SP500,ES,2017-07-03,2017-07-03,2017-07-07T15:30:00-04:00,13874A,-0.046074657535927564,0.9615384615384616,156,True,PASS
2017-07-11,2017-07-11T13:00:00,NASDAQ100,NQ,2017-07-03,2017-07-03,2017-07-07T15:30:00-04:00,209742,0.08974495017782631,0.27564102564102566,156,True,PASS
2017-07-11,2017-07-11T13:00:00,RUSSELL2000,RTY,2017-07-03,2017-07-03,2017-07-07T15:30:00-04:00,23977A,-0.005658472160107335,0.9230769230769231,156,True,PASS
2017-07-12,2017-07-12T13:00:00,SP500,ES,2017-07-03,2017-07-03,2017-07-07T15:30:00-04:00,13874A,-0.046074657535927564,0.9615384615384616,156,True,PASS
2017-07-12,2017-07-12T13:00:00,NASDAQ100,NQ,2017-07-03,2017-07-03,2017-07-07T15:30:00-04:00,209742,0.08974495017782631,0.27564102564102566,156,True,PASS
2017-07-12,2017-07-12T13:00:00,RUSSELL2000,RTY,2017-07-03,2017-07-03,2017-07-07T15:30:00-04:00,23977A,-0.005658472160107335,0.9230769230769231,156,True,PASS
2017-07-13,2017-07-13T13:00:00,SP500,ES,2017-07-03,2017-07-03,2017-07-07T15:30:00-04:00,13874A,-0.046074657535927564,0.9615384615384616,156,True,PASS
2017-07-13,2017-07-13T13:00:00,NASDAQ100,NQ,2017-07-03,2017-07-03,2017-07-07T15:30:00-04:00,209742,0.08974495017782631,0.27564102564102566,156,True,PASS
2017-07-13,2017-07-13T13:00:00,RUSSELL2000,RTY,2017-07-03,2017-07-03,2017-07-07T15:30:00-04:00,23977A,-0.005658472160107335,0.9230769230769231,156,True,PASS
2017-07-14,2017-07-14T13:00:00,SP500,ES,2017-07-03,2017-07-03,2017-07-07T15:30:00-04:00,13874A,-0.046074657535927564,0.9615384615384616,156,True,PASS
2017-07-14,2017-07-14T13:00:00,NASDAQ100,NQ,2017-07-03,2017-07-03,2017-07-07T15:30:00-04:00,209742,0.08974495017782631,0.27564102564102566,156,True,PASS
2017-07-14,2017-07-14T13:00:00,RUSSELL2000,RTY,2017-07-03,2017-07-03,2017-07-07T15:30:00-04:00,23977A,-0.005658472160107335,0.9230769230769231,156,True,PASS
2017-07-15,2017-07-15T13:00:00,SP500,ES,2017-07-11,2017-07-11,2017-07-14T15:30:00-04:00,13874A,-0.04335601796631369,0.967948717948718,156,True,PASS
2017-07-15,2017-07-15T13:00:00,NASDAQ100,NQ,2017-07-11,2017-07-11,2017-07-14T15:30:00-04:00,209742,0.07340894882557827,0.21794871794871795,156,True,PASS
2017-07-15,2017-07-15T13:00:00,RUSSELL2000,RTY,2017-07-11,2017-07-11,2017-07-14T15:30:00-04:00,23977A,-0.02234716103683263,0.8461538461538461,156,True,PASS
2017-07-16,2017-07-16T13:00:00,SP500,ES,2017-07-11,2017-07-11,2017-07-14T15:30:00-04:00,13874A,-0.04335601796631369,0.967948717948718,156,True,PASS
2017-07-16,2017-07-16T13:00:00,NASDAQ100,NQ,2017-07-11,2017-07-11,2017-07-14T15:30:00-04:00,209742,0.07340894882557827,0.21794871794871795,156,True,PASS
2017-07-16,2017-07-16T13:00:00,RUSSELL2000,RTY,2017-07-11,2017-07-11,2017-07-14T15:30:00-04:00,23977A,-0.02234716103683263,0.8461538461538461,156,True,PASS
2017-07-17,2017-07-17T13:00:00,SP500,ES,2017-07-11,2017-07-11,2017-07-14T15:30:00-04:00,13874A,-0.04335601796631369,0.967948717948718,156,True,PASS
2017-07-17,2017-07-17T13:00:00,NASDAQ100,NQ,2017-07-11,2017-07-11,2017-07-14T15:30:00-04:00,209742,0.07340894882557827,0.21794871794871795,156,True,PASS
2017-07-17,2017-07-17T13:00:00,RUSSELL2000,RTY,2017-07-11,2017-07-11,2017-07-14T15:30:00-04:00,23977A,-0.02234716103683263,0.8461538461538461,156,True,PASS
2017-07-18,2017-07-18T13:00:00,SP500,ES,2017-07-11,2017-07-11,2017-07-14T15:30:00-04:00,13874A,-0.04335601796631369,0.967948717948718,156,True,PASS
2017-07-18,2017-07-18T13:00:00,NASDAQ100,NQ,2017-07-11,2017-07-11,2017-07-14T15:30:00-04:00,209742,0.07340894882557827,0.21794871794871795,156,True,PASS
2017-07-18,2017-07-18T13:00:00,RUSSELL2000,RTY,2017-07-11,2017-07-11,2017-07-14T15:30:00-04:00,23977A,-0.02234716103683263,0.8461538461538461,156,True,PASS
2017-07-19,2017-07-19T13:00:00,SP500,ES,2017-07-11,2017-07-11,2017-07-14T15:30:00-04:00,13874A,-0.04335601796631369,0.967948717948718,156,True,PASS
2017-07-19,2017-07-19T13:00:00,NASDAQ100,NQ,2017-07-11,2017-07-11,2017-07-14T15:30:00-04:00,209742,0.07340894882557827,0.21794871794871795,156,True,PASS
2017-07-19,2017-07-19T13:00:00,RUSSELL2000,RTY,2017-07-11,2017-07-11,2017-07-14T15:30:00-04:00,23977A,-0.02234716103683263,0.8461538461538461,156,True,PASS
2017-07-20,2017-07-20T13:00:00,SP500,ES,2017-07-11,2017-07-11,2017-07-14T15:30:00-04:00,13874A,-0.04335601796631369,0.967948717948718,156,True,PASS
2017-07-20,2017-07-20T13:00:00,NASDAQ100,NQ,2017-07-11,2017-07-11,2017-07-14T15:30:00-04:00,209742,0.07340894882557827,0.21794871794871795,156,True,PASS
2017-07-20,2017-07-20T13:00:00,RUSSELL2000,RTY,2017-07-11,2017-07-11,2017-07-14T15:30:00-04:00,23977A,-0.02234716103683263,0.8461538461538461,156,True,PASS
2017-07-21,2017-07-21T13:00:00,SP500,ES,2017-07-11,2017-07-11,2017-07-14T15:30:00-04:00,13874A,-0.04335601796631369,0.967948717948718,156,True,PASS
2017-07-21,2017-07-21T13:00:00,NASDAQ100,NQ,2017-07-11,2017-07-11,2017-07-14T15:30:00-04:00,209742,0.07340894882557827,0.21794871794871795,156,True,PASS
2017-07-21,2017-07-21T13:00:00,RUSSELL2000,RTY,2017-07-11,2017-07-11,2017-07-14T15:30:00-04:00,23977A,-0.02234716103683263,0.8461538461538461,156,True,PASS
2017-07-22,2017-07-22T13:00:00,SP500,ES,2017-07-18,2017-07-18,2017-07-21T15:30:00-04:00,13874A,-0.0495974913686872,0.9487179487179487,156,True,PASS
2017-07-22,2017-07-22T13:00:00,NASDAQ100,NQ,2017-07-18,2017-07-18,2017-07-21T15:30:00-04:00,209742,0.10832269305924928,0.40384615384615385,156,True,PASS
2017-07-22,2017-07-22T13:00:00,RUSSELL2000,RTY,2017-07-18,2017-07-18,2017-07-21T15:30:00-04:00,23977A,-0.01445627426512604,0.8974358974358975,156,True,PASS
2017-07-23,2017-07-23T13:00:00,SP500,ES,2017-07-18,2017-07-18,2017-07-21T15:30:00-04:00,13874A,-0.0495974913686872,0.9487179487179487,156,True,PASS
2017-07-23,2017-07-23T13:00:00,NASDAQ100,NQ,2017-07-18,2017-07-18,2017-07-21T15:30:00-04:00,209742,0.10832269305924928,0.40384615384615385,156,True,PASS
2017-07-23,2017-07-23T13:00:00,RUSSELL2000,RTY,2017-07-18,2017-07-18,2017-07-21T15:30:00-04:00,23977A,-0.01445627426512604,0.8974358974358975,156,True,PASS
2017-07-24,2017-07-24T13:00:00,SP500,ES,2017-07-18,2017-07-18,2017-07-21T15:30:00-04:00,13874A,-0.0495974913686872,0.9487179487179487,156,True,PASS
2017-07-24,2017-07-24T13:00:00,NASDAQ100,NQ,2017-07-18,2017-07-18,2017-07-21T15:30:00-04:00,209742,0.10832269305924928,0.40384615384615385,156,True,PASS
2017-07-24,2017-07-24T13:00:00,RUSSELL2000,RTY,2017-07-18,2017-07-18,2017-07-21T15:30:00-04:00,23977A,-0.01445627426512604,0.8974358974358975,156,True,PASS
2017-07-25,2017-07-25T13:00:00,SP500,ES,2017-07-18,2017-07-18,2017-07-21T15:30:00-04:00,13874A,-0.0495974913686872,0.9487179487179487,156,True,PASS
2017-07-25,2017-07-25T13:00:00,NASDAQ100,NQ,2017-07-18,2017-07-18,2017-07-21T15:30:00-04:00,209742,0.10832269305924928,0.40384615384615385,156,True,PASS
2017-07-25,2017-07-25T13:00:00,RUSSELL2000,RTY,2017-07-18,2017-07-18,2017-07-21T15:30:00-04:00,23977A,-0.01445627426512604,0.8974358974358975,156,True,PASS
2017-07-26,2017-07-26T13:00:00,SP500,ES,2017-07-18,2017-07-18,2017-07-21T15:30:00-04:00,13874A,-0.0495974913686872,0.9487179487179487,156,True,PASS
2017-07-26,2017-07-26T13:00:00,NASDAQ100,NQ,2017-07-18,2017-07-18,2017-07-21T15:30:00-04:00,209742,0.10832269305924928,0.40384615384615385,156,True,PASS
2017-07-26,2017-07-26T13:00:00,RUSSELL2000,RTY,2017-07-18,2017-07-18,2017-07-21T15:30:00-04:00,23977A,-0.01445627426512604,0.8974358974358975,156,True,PASS
2017-07-27,2017-07-27T13:00:00,SP500,ES,2017-07-18,2017-07-18,2017-07-21T15:30:00-04:00,13874A,-0.0495974913686872,0.9487179487179487,156,True,PASS
2017-07-27,2017-07-27T13:00:00,NASDAQ100,NQ,2017-07-18,2017-07-18,2017-07-21T15:30:00-04:00,209742,0.10832269305924928,0.40384615384615385,156,True,PASS
2017-07-27,2017-07-27T13:00:00,RUSSELL2000,RTY,2017-07-18,2017-07-18,2017-07-21T15:30:00-04:00,23977A,-0.01445627426512604,0.8974358974358975,156,True,PASS
2017-07-28,2017-07-28T13:00:00,SP500,ES,2017-07-18,2017-07-18,2017-07-21T15:30:00-04:00,13874A,-0.0495974913686872,0.9487179487179487,156,True,PASS
2017-07-28,2017-07-28T13:00:00,NASDAQ100,NQ,2017-07-18,2017-07-18,2017-07-21T15:30:00-04:00,209742,0.10832269305924928,0.40384615384615385,156,True,PASS
2017-07-28,2017-07-28T13:00:00,RUSSELL2000,RTY,2017-07-18,2017-07-18,2017-07-21T15:30:00-04:00,23977A,-0.01445627426512604,0.8974358974358975,156,True,PASS
2017-07-29,2017-07-29T13:00:00,SP500,ES,2017-07-25,2017-07-25,2017-07-28T15:30:00-04:00,13874A,-0.05260192079082982,0.9358974358974359,156,True,PASS
2017-07-29,2017-07-29T13:00:00,NASDAQ100,NQ,2017-07-25,2017-07-25,2017-07-28T15:30:00-04:00,209742,0.15511948038523163,0.6730769230769231,156,True,PASS
2017-07-29,2017-07-29T13:00:00,RUSSELL2000,RTY,2017-07-25,2017-07-25,2017-07-28T15:30:00-04:00,23977A,-0.03758701183255931,0.7564102564102564,156,True,PASS
2017-07-30,2017-07-30T13:00:00,SP500,ES,2017-07-25,2017-07-25,2017-07-28T15:30:00-04:00,13874A,-0.05260192079082982,0.9358974358974359,156,True,PASS
2017-07-30,2017-07-30T13:00:00,NASDAQ100,NQ,2017-07-25,2017-07-25,2017-07-28T15:30:00-04:00,209742,0.15511948038523163,0.6730769230769231,156,True,PASS
2017-07-30,2017-07-30T13:00:00,RUSSELL2000,RTY,2017-07-25,2017-07-25,2017-07-28T15:30:00-04:00,23977A,-0.03758701183255931,0.7564102564102564,156,True,PASS
2017-07-31,2017-07-31T13:00:00,SP500,ES,2017-07-25,2017-07-25,2017-07-28T15:30:00-04:00,13874A,-0.05260192079082982,0.9358974358974359,156,True,PASS
2017-07-31,2017-07-31T13:00:00,NASDAQ100,NQ,2017-07-25,2017-07-25,2017-07-28T15:30:00-04:00,209742,0.15511948038523163,0.6730769230769231,156,True,PASS
2017-07-31,2017-07-31T13:00:00,RUSSELL2000,RTY,2017-07-25,2017-07-25,2017-07-28T15:30:00-04:00,23977A,-0.03758701183255931,0.7564102564102564,156,True,PASS
2017-08-01,2017-08-01T13:00:00,SP500,ES,2017-07-25,2017-07-25,2017-07-28T15:30:00-04:00,13874A,-0.05260192079082982,0.9358974358974359,156,True,PASS
2017-08-01,2017-08-01T13:00:00,NASDAQ100,NQ,2017-07-25,2017-07-25,2017-07-28T15:30:00-04:00,209742,0.15511948038523163,0.6730769230769231,156,True,PASS
2017-08-01,2017-08-01T13:00:00,RUSSELL2000,RTY,2017-07-25,2017-07-25,2017-07-28T15:30:00-04:00,23977A,-0.03758701183255931,0.7564102564102564,156,True,PASS
2017-08-02,2017-08-02T13:00:00,SP500,ES,2017-07-25,2017-07-25,2017-07-28T15:30:00-04:00,13874A,-0.05260192079082982,0.9358974358974359,156,True,PASS
2017-08-02,2017-08-02T13:00:00,NASDAQ100,NQ,2017-07-25,2017-07-25,2017-07-28T15:30:00-04:00,209742,0.15511948038523163,0.6730769230769231,156,True,PASS
2017-08-02,2017-08-02T13:00:00,RUSSELL2000,RTY,2017-07-25,2017-07-25,2017-07-28T15:30:00-04:00,23977A,-0.03758701183255931,0.7564102564102564,156,True,PASS
2017-08-03,2017-08-03T13:00:00,SP500,ES,2017-07-25,2017-07-25,2017-07-28T15:30:00-04:00,13874A,-0.05260192079082982,0.9358974358974359,156,True,PASS
2017-08-03,2017-08-03T13:00:00,NASDAQ100,NQ,2017-07-25,2017-07-25,2017-07-28T15:30:00-04:00,209742,0.15511948038523163,0.6730769230769231,156,True,PASS
2017-08-03,2017-08-03T13:00:00,RUSSELL2000,RTY,2017-07-25,2017-07-25,2017-07-28T15:30:00-04:00,23977A,-0.03758701183255931,0.7564102564102564,156,True,PASS
2017-08-04,2017-08-04T13:00:00,SP500,ES,2017-07-25,2017-07-25,2017-07-28T15:30:00-04:00,13874A,-0.05260192079082982,0.9358974358974359,156,True,PASS
2017-08-04,2017-08-04T13:00:00,NASDAQ100,NQ,2017-07-25,2017-07-25,2017-07-28T15:30:00-04:00,209742,0.15511948038523163,0.6730769230769231,156,True,PASS
2017-08-04,2017-08-04T13:00:00,RUSSELL2000,RTY,2017-07-25,2017-07-25,2017-07-28T15:30:00-04:00,23977A,-0.03758701183255931,0.7564102564102564,156,True,PASS
2017-08-05,2017-08-05T13:00:00,SP500,ES,2017-08-01,2017-08-01,2017-08-04T15:30:00-04:00,13874A,-0.07883627697008165,0.75,156,True,PASS
2017-08-05,2017-08-05T13:00:00,NASDAQ100,NQ,2017-08-01,2017-08-01,2017-08-04T15:30:00-04:00,209742,0.11580561541798012,0.44871794871794873,156,True,PASS
2017-08-05,2017-08-05T13:00:00,RUSSELL2000,RTY,2017-08-01,2017-08-01,2017-08-04T15:30:00-04:00,23977A,-0.05293487303376446,0.6666666666666666,156,True,PASS
2017-08-06,2017-08-06T13:00:00,SP500,ES,2017-08-01,2017-08-01,2017-08-04T15:30:00-04:00,13874A,-0.07883627697008165,0.75,156,True,PASS
2017-08-06,2017-08-06T13:00:00,NASDAQ100,NQ,2017-08-01,2017-08-01,2017-08-04T15:30:00-04:00,209742,0.11580561541798012,0.44871794871794873,156,True,PASS
2017-08-06,2017-08-06T13:00:00,RUSSELL2000,RTY,2017-08-01,2017-08-01,2017-08-04T15:30:00-04:00,23977A,-0.05293487303376446,0.6666666666666666,156,True,PASS
2017-08-07,2017-08-07T13:00:00,SP500,ES,2017-08-01,2017-08-01,2017-08-04T15:30:00-04:00,13874A,-0.07883627697008165,0.75,156,True,PASS
2017-08-07,2017-08-07T13:00:00,NASDAQ100,NQ,2017-08-01,2017-08-01,2017-08-04T15:30:00-04:00,209742,0.11580561541798012,0.44871794871794873,156,True,PASS
2017-08-07,2017-08-07T13:00:00,RUSSELL2000,RTY,2017-08-01,2017-08-01,2017-08-04T15:30:00-04:00,23977A,-0.05293487303376446,0.6666666666666666,156,True,PASS
2017-08-08,2017-08-08T13:00:00,SP500,ES,2017-08-01,2017-08-01,2017-08-04T15:30:00-04:00,13874A,-0.07883627697008165,0.75,156,True,PASS
2017-08-08,2017-08-08T13:00:00,NASDAQ100,NQ,2017-08-01,2017-08-01,2017-08-04T15:30:00-04:00,209742,0.11580561541798012,0.44871794871794873,156,True,PASS
2017-08-08,2017-08-08T13:00:00,RUSSELL2000,RTY,2017-08-01,2017-08-01,2017-08-04T15:30:00-04:00,23977A,-0.05293487303376446,0.6666666666666666,156,True,PASS
2017-08-09,2017-08-09T13:00:00,SP500,ES,2017-08-01,2017-08-01,2017-08-04T15:30:00-04:00,13874A,-0.07883627697008165,0.75,156,True,PASS
2017-08-09,2017-08-09T13:00:00,NASDAQ100,NQ,2017-08-01,2017-08-01,2017-08-04T15:30:00-04:00,209742,0.11580561541798012,0.44871794871794873,156,True,PASS
2017-08-09,2017-08-09T13:00:00,RUSSELL2000,RTY,2017-08-01,2017-08-01,2017-08-04T15:30:00-04:00,23977A,-0.05293487303376446,0.6666666666666666,156,True,PASS
2017-08-10,2017-08-10T13:00:00,SP500,ES,2017-08-01,2017-08-01,2017-08-04T15:30:00-04:00,13874A,-0.07883627697008165,0.75,156,True,PASS
2017-08-10,2017-08-10T13:00:00,NASDAQ100,NQ,2017-08-01,2017-08-01,2017-08-04T15:30:00-04:00,209742,0.11580561541798012,0.44871794871794873,156,True,PASS
2017-08-10,2017-08-10T13:00:00,RUSSELL2000,RTY,2017-08-01,2017-08-01,2017-08-04T15:30:00-04:00,23977A,-0.05293487303376446,0.6666666666666666,156,True,PASS
2017-08-11,2017-08-11T13:00:00,SP500,ES,2017-08-01,2017-08-01,2017-08-04T15:30:00-04:00,13874A,-0.07883627697008165,0.75,156,True,PASS
2017-08-11,2017-08-11T13:00:00,NASDAQ100,NQ,2017-08-01,2017-08-01,2017-08-04T15:30:00-04:00,209742,0.11580561541798012,0.44871794871794873,156,True,PASS
2017-08-11,2017-08-11T13:00:00,RUSSELL2000,RTY,2017-08-01,2017-08-01,2017-08-04T15:30:00-04:00,23977A,-0.05293487303376446,0.6666666666666666,156,True,PASS
2017-08-12,2017-08-12T13:00:00,SP500,ES,2017-08-08,2017-08-08,2017-08-11T15:30:00-04:00,13874A,-0.08762374186469808,0.6666666666666666,156,True,PASS
2017-08-12,2017-08-12T13:00:00,NASDAQ100,NQ,2017-08-08,2017-08-08,2017-08-11T15:30:00-04:00,209742,0.09523174124507129,0.32051282051282054,156,True,PASS
2017-08-12,2017-08-12T13:00:00,RUSSELL2000,RTY,2017-08-08,2017-08-08,2017-08-11T15:30:00-04:00,23977A,-0.04953044741529894,0.6794871794871795,156,True,PASS
2017-08-13,2017-08-13T13:00:00,SP500,ES,2017-08-08,2017-08-08,2017-08-11T15:30:00-04:00,13874A,-0.08762374186469808,0.6666666666666666,156,True,PASS
2017-08-13,2017-08-13T13:00:00,NASDAQ100,NQ,2017-08-08,2017-08-08,2017-08-11T15:30:00-04:00,209742,0.09523174124507129,0.32051282051282054,156,True,PASS
2017-08-13,2017-08-13T13:00:00,RUSSELL2000,RTY,2017-08-08,2017-08-08,2017-08-11T15:30:00-04:00,23977A,-0.04953044741529894,0.6794871794871795,156,True,PASS
2017-08-14,2017-08-14T13:00:00,SP500,ES,2017-08-08,2017-08-08,2017-08-11T15:30:00-04:00,13874A,-0.08762374186469808,0.6666666666666666,156,True,PASS
2017-08-14,2017-08-14T13:00:00,NASDAQ100,NQ,2017-08-08,2017-08-08,2017-08-11T15:30:00-04:00,209742,0.09523174124507129,0.32051282051282054,156,True,PASS
2017-08-14,2017-08-14T13:00:00,RUSSELL2000,RTY,2017-08-08,2017-08-08,2017-08-11T15:30:00-04:00,23977A,-0.04953044741529894,0.6794871794871795,156,True,PASS
2017-08-15,2017-08-15T13:00:00,SP500,ES,2017-08-08,2017-08-08,2017-08-11T15:30:00-04:00,13874A,-0.08762374186469808,0.6666666666666666,156,True,PASS
2017-08-15,2017-08-15T13:00:00,NASDAQ100,NQ,2017-08-08,2017-08-08,2017-08-11T15:30:00-04:00,209742,0.09523174124507129,0.32051282051282054,156,True,PASS
2017-08-15,2017-08-15T13:00:00,RUSSELL2000,RTY,2017-08-08,2017-08-08,2017-08-11T15:30:00-04:00,23977A,-0.04953044741529894,0.6794871794871795,156,True,PASS
2017-08-16,2017-08-16T13:00:00,SP500,ES,2017-08-08,2017-08-08,2017-08-11T15:30:00-04:00,13874A,-0.08762374186469808,0.6666666666666666,156,True,PASS
2017-08-16,2017-08-16T13:00:00,NASDAQ100,NQ,2017-08-08,2017-08-08,2017-08-11T15:30:00-04:00,209742,0.09523174124507129,0.32051282051282054,156,True,PASS
2017-08-16,2017-08-16T13:00:00,RUSSELL2000,RTY,2017-08-08,2017-08-08,2017-08-11T15:30:00-04:00,23977A,-0.04953044741529894,0.6794871794871795,156,True,PASS
2017-08-17,2017-08-17T13:00:00,SP500,ES,2017-08-08,2017-08-08,2017-08-11T15:30:00-04:00,13874A,-0.08762374186469808,0.6666666666666666,156,True,PASS
2017-08-17,2017-08-17T13:00:00,NASDAQ100,NQ,2017-08-08,2017-08-08,2017-08-11T15:30:00-04:00,209742,0.09523174124507129,0.32051282051282054,156,True,PASS
2017-08-17,2017-08-17T13:00:00,RUSSELL2000,RTY,2017-08-08,2017-08-08,2017-08-11T15:30:00-04:00,23977A,-0.04953044741529894,0.6794871794871795,156,True,PASS
2017-08-18,2017-08-18T13:00:00,SP500,ES,2017-08-08,2017-08-08,2017-08-11T15:30:00-04:00,13874A,-0.08762374186469808,0.6666666666666666,156,True,PASS
2017-08-18,2017-08-18T13:00:00,NASDAQ100,NQ,2017-08-08,2017-08-08,2017-08-11T15:30:00-04:00,209742,0.09523174124507129,0.32051282051282054,156,True,PASS
2017-08-18,2017-08-18T13:00:00,RUSSELL2000,RTY,2017-08-08,2017-08-08,2017-08-11T15:30:00-04:00,23977A,-0.04953044741529894,0.6794871794871795,156,True,PASS
2017-08-19,2017-08-19T13:00:00,SP500,ES,2017-08-15,2017-08-15,2017-08-18T15:30:00-04:00,13874A,-0.04874684895849786,0.9487179487179487,156,True,PASS
2017-08-19,2017-08-19T13:00:00,NASDAQ100,NQ,2017-08-15,2017-08-15,2017-08-18T15:30:00-04:00,209742,0.08284907743466677,0.2564102564102564,156,True,PASS
2017-08-19,2017-08-19T13:00:00,RUSSELL2000,RTY,2017-08-15,2017-08-15,2017-08-18T15:30:00-04:00,239742,-0.06416062801932366,0.5897435897435898,156,True,PASS
2017-08-20,2017-08-20T13:00:00,SP500,ES,2017-08-15,2017-08-15,2017-08-18T15:30:00-04:00,13874A,-0.04874684895849786,0.9487179487179487,156,True,PASS
2017-08-20,2017-08-20T13:00:00,NASDAQ100,NQ,2017-08-15,2017-08-15,2017-08-18T15:30:00-04:00,209742,0.08284907743466677,0.2564102564102564,156,True,PASS
2017-08-20,2017-08-20T13:00:00,RUSSELL2000,RTY,2017-08-15,2017-08-15,2017-08-18T15:30:00-04:00,239742,-0.06416062801932366,0.5897435897435898,156,True,PASS
2017-08-21,2017-08-21T13:00:00,SP500,ES,2017-08-15,2017-08-15,2017-08-18T15:30:00-04:00,13874A,-0.04874684895849786,0.9487179487179487,156,True,PASS
2017-08-21,2017-08-21T13:00:00,NASDAQ100,NQ,2017-08-15,2017-08-15,2017-08-18T15:30:00-04:00,209742,0.08284907743466677,0.2564102564102564,156,True,PASS
2017-08-21,2017-08-21T13:00:00,RUSSELL2000,RTY,2017-08-15,2017-08-15,2017-08-18T15:30:00-04:00,239742,-0.06416062801932366,0.5897435897435898,156,True,PASS
2017-08-22,2017-08-22T13:00:00,SP500,ES,2017-08-15,2017-08-15,2017-08-18T15:30:00-04:00,13874A,-0.04874684895849786,0.9487179487179487,156,True,PASS
2017-08-22,2017-08-22T13:00:00,NASDAQ100,NQ,2017-08-15,2017-08-15,2017-08-18T15:30:00-04:00,209742,0.08284907743466677,0.2564102564102564,156,True,PASS
2017-08-22,2017-08-22T13:00:00,RUSSELL2000,RTY,2017-08-15,2017-08-15,2017-08-18T15:30:00-04:00,239742,-0.06416062801932366,0.5897435897435898,156,True,PASS
2017-08-23,2017-08-23T13:00:00,SP500,ES,2017-08-15,2017-08-15,2017-08-18T15:30:00-04:00,13874A,-0.04874684895849786,0.9487179487179487,156,True,PASS
2017-08-23,2017-08-23T13:00:00,NASDAQ100,NQ,2017-08-15,2017-08-15,2017-08-18T15:30:00-04:00,209742,0.08284907743466677,0.2564102564102564,156,True,PASS
2017-08-23,2017-08-23T13:00:00,RUSSELL2000,RTY,2017-08-15,2017-08-15,2017-08-18T15:30:00-04:00,239742,-0.06416062801932366,0.5897435897435898,156,True,PASS
2017-08-24,2017-08-24T13:00:00,SP500,ES,2017-08-15,2017-08-15,2017-08-18T15:30:00-04:00,13874A,-0.04874684895849786,0.9487179487179487,156,True,PASS
2017-08-24,2017-08-24T13:00:00,NASDAQ100,NQ,2017-08-15,2017-08-15,2017-08-18T15:30:00-04:00,209742,0.08284907743466677,0.2564102564102564,156,True,PASS
2017-08-24,2017-08-24T13:00:00,RUSSELL2000,RTY,2017-08-15,2017-08-15,2017-08-18T15:30:00-04:00,239742,-0.06416062801932366,0.5897435897435898,156,True,PASS
2017-08-25,2017-08-25T13:00:00,SP500,ES,2017-08-15,2017-08-15,2017-08-18T15:30:00-04:00,13874A,-0.04874684895849786,0.9487179487179487,156,True,PASS
2017-08-25,2017-08-25T13:00:00,NASDAQ100,NQ,2017-08-15,2017-08-15,2017-08-18T15:30:00-04:00,209742,0.08284907743466677,0.2564102564102564,156,True,PASS
2017-08-25,2017-08-25T13:00:00,RUSSELL2000,RTY,2017-08-15,2017-08-15,2017-08-18T15:30:00-04:00,239742,-0.06416062801932366,0.5897435897435898,156,True,PASS
2017-08-26,2017-08-26T13:00:00,SP500,ES,2017-08-22,2017-08-22,2017-08-25T15:30:00-04:00,13874A,-0.03438845197330175,0.9807692307692307,156,True,PASS
2017-08-26,2017-08-26T13:00:00,NASDAQ100,NQ,2017-08-22,2017-08-22,2017-08-25T15:30:00-04:00,209742,0.004834404619239569,0.1346153846153846,156,True,PASS
2017-08-26,2017-08-26T13:00:00,RUSSELL2000,RTY,2017-08-22,2017-08-22,2017-08-25T15:30:00-04:00,239742,-0.09520317751298503,0.34615384615384615,156,True,PASS
