date,family,futures_root,fund_count,expected_fund_count,total_prior_day_aum,rebalance_coefficient_t1,rebalance_coefficient_t2,prior_day_date,second_prior_day_date,contributing_tickers,data_quality,source_version
2018-08-27,RUSSELL2000,RTY,5,5,835625995.55,3365236412.86,3364695653.08,2018-08-24,2018-08-23,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-08-27,SP500,ES,5,5,6719399017.59,27226235174.54,27014376181.28,2018-08-24,2018-08-23,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-08-28,NASDAQ100,NQ,5,5,7322849768.02,37222572295.44,35663705108.28,2018-08-27,2018-08-24,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-08-28,RUSSELL2000,RTY,5,5,849940710.98,3447634814.32,3365236412.86,2018-08-27,2018-08-24,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-08-28,SP500,ES,5,5,6999203346.51,27740448667.82,27226235174.54,2018-08-27,2018-08-24,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-08-29,NASDAQ100,NQ,5,5,7372826580.17,37553530580.44,37222572295.44,2018-08-28,2018-08-27,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-08-29,RUSSELL2000,RTY,5,5,849999305.35,3447986380.54,3447634814.32,2018-08-28,2018-08-27,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-08-29,SP500,ES,5,5,7014505952.49,27992185467.62,27740448667.82,2018-08-28,2018-08-27,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-08-30,NASDAQ100,NQ,5,5,7245465637.84,36996881605.68,37553530580.44,2018-08-29,2018-08-28,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-08-30,RUSSELL2000,RTY,5,5,849648675.53,3444936119.50,3447986380.54,2018-08-29,2018-08-28,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-08-30,SP500,ES,5,5,6745764779.83,27308097750.06,27992185467.62,2018-08-29,2018-08-28,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-08-31,NASDAQ100,NQ,5,5,7214175538.40,36944517949.68,36996881605.68,2018-08-30,2018-08-29,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-08-31,RUSSELL2000,RTY,5,5,845017473.52,3407799675.72,3444936119.50,2018-08-30,2018-08-29,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-08-31,SP500,ES,5,5,6704706211.67,27256138020.34,27308097750.06,2018-08-30,2018-08-29,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-04,NASDAQ100,NQ,5,5,7198967145.80,36843449123.76,36944517949.68,2018-08-31,2018-08-30,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-04,RUSSELL2000,RTY,5,5,847277069.34,3410288911.60,3407799675.72,2018-08-31,2018-08-30,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-04,SP500,ES,5,5,6715721033.59,27375941800.78,27256138020.34,2018-08-31,2018-08-30,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-05,NASDAQ100,NQ,5,5,7334459414.10,36920082379.68,36843449123.76,2018-09-04,2018-08-31,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-05,RUSSELL2000,RTY,5,5,843119520.63,3382840135.66,3410288911.60,2018-09-04,2018-08-31,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-05,SP500,ES,5,5,6883111154.77,27645306284.34,27375941800.78,2018-09-04,2018-08-31,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-06,NASDAQ100,NQ,5,5,7188303328.78,36467830041.28,36920082379.68,2018-09-05,2018-09-04,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-06,RUSSELL2000,RTY,5,5,828489661.82,3311672099.36,3382840135.66,2018-09-05,2018-09-04,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-06,SP500,ES,5,5,6870137477.44,27687767979.20,27645306284.34,2018-09-05,2018-09-04,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-07,NASDAQ100,NQ,5,5,6984372553.23,36122277268.12,36467830041.28,2018-09-06,2018-09-05,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-07,RUSSELL2000,RTY,5,5,825086517.14,3308104441.20,3311672099.36,2018-09-06,2018-09-05,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-07,SP500,ES,5,5,6666247638.02,27300192743.68,27687767979.20,2018-09-06,2018-09-05,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-10,NASDAQ100,NQ,5,5,7010069301.14,36146798048.96,36122277268.12,2018-09-07,2018-09-06,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-10,RUSSELL2000,RTY,5,5,824515362.24,3285938457.36,3308104441.20,2018-09-07,2018-09-06,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-10,SP500,ES,5,5,6633814557.78,26977397060.88,27300192743.68,2018-09-07,2018-09-06,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-11,NASDAQ100,NQ,5,5,7553611083.26,38657413301.04,36146798048.96,2018-09-10,2018-09-07,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-11,RUSSELL2000,RTY,5,5,825614195.52,3287142831.84,3285938457.36,2018-09-10,2018-09-07,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-11,SP500,ES,5,5,7056176773.65,28521653996.58,26977397060.88,2018-09-10,2018-09-07,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-12,NASDAQ100,NQ,5,5,7681013309.09,39187977246.20,38657413301.04,2018-09-11,2018-09-10,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-12,RUSSELL2000,RTY,5,5,830484279.68,3320479302.60,3287142831.84,2018-09-11,2018-09-10,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-12,SP500,ES,5,5,7087011693.38,28605654959.84,28521653996.58,2018-09-11,2018-09-10,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-13,NASDAQ100,NQ,5,5,7266976831.86,37293033441.04,39187977246.20,2018-09-12,2018-09-11,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-13,RUSSELL2000,RTY,5,5,826007230.67,3304416233.98,3320479302.60,2018-09-12,2018-09-11,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-13,SP500,ES,5,5,6697513504.76,27203706307.04,28605654959.84,2018-09-12,2018-09-11,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-14,NASDAQ100,NQ,5,5,7427053564.95,37952250224.28,37293033441.04,2018-09-13,2018-09-12,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-14,RUSSELL2000,RTY,5,5,824365183.56,3295909774.04,3304416233.98,2018-09-13,2018-09-12,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-14,SP500,ES,5,5,6716915770.72,27217798742.28,27203706307.04,2018-09-13,2018-09-12,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-17,NASDAQ100,NQ,5,5,7458865782.83,38192674972.20,37952250224.28,2018-09-14,2018-09-13,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-17,RUSSELL2000,RTY,5,5,826237934.43,3297808640.10,3295909774.04,2018-09-14,2018-09-13,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-17,SP500,ES,5,5,6983777845.76,28424378753.40,27217798742.28,2018-09-14,2018-09-13,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-18,NASDAQ100,NQ,5,5,7544935485.50,39144359684.80,38192674972.20,2018-09-17,2018-09-14,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-18,RUSSELL2000,RTY,5,5,821679407.31,3293252892.50,3297808640.10,2018-09-17,2018-09-14,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-18,SP500,ES,5,5,7216104557.75,29016869706.94,28424378753.40,2018-09-17,2018-09-14,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-19,NASDAQ100,NQ,5,5,7628755711.33,39521646629.96,39144359684.80,2018-09-18,2018-09-17,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-19,RUSSELL2000,RTY,5,5,812512265.97,3229125282.46,3293252892.50,2018-09-18,2018-09-17,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-19,SP500,ES,5,5,6983766087.37,27991218806.10,29016869706.94,2018-09-18,2018-09-17,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-20,NASDAQ100,NQ,5,5,7314831436.47,37582486215.96,39521646629.96,2018-09-19,2018-09-18,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-20,RUSSELL2000,RTY,5,5,807448062.36,3208823522.68,3229125282.46,2018-09-19,2018-09-18,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-20,SP500,ES,5,5,6779592627.49,27674048647.50,27991218806.10,2018-09-19,2018-09-18,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-21,NASDAQ100,NQ,5,5,7471682739.67,38392734302.28,37582486215.96,2018-09-20,2018-09-19,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-21,RUSSELL2000,RTY,5,5,814188922.32,3246670935.96,3208823522.68,2018-09-20,2018-09-19,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-21,SP500,ES,5,5,6794533448.02,27602666693.48,27674048647.50,2018-09-20,2018-09-19,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-24,NASDAQ100,NQ,5,5,7376342980.32,37937090245.04,38392734302.28,2018-09-21,2018-09-20,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-24,RUSSELL2000,RTY,5,5,808152955.87,3194860022.10,3246670935.96,2018-09-21,2018-09-20,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-24,SP500,ES,5,5,6770914819.99,27576777282.46,27602666693.48,2018-09-21,2018-09-20,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-25,NASDAQ100,NQ,5,5,7787559887.44,40401995747.12,37937090245.04,2018-09-24,2018-09-21,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-25,RUSSELL2000,RTY,5,5,806581538.58,3194346823.20,3194860022.10,2018-09-24,2018-09-21,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-25,SP500,ES,5,5,6747751494.23,27596472210.86,27576777282.46,2018-09-24,2018-09-21,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-26,NASDAQ100,NQ,5,5,7827771769.70,40553831335.20,40401995747.12,2018-09-25,2018-09-24,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-26,RUSSELL2000,RTY,5,5,807312598.96,3194347594.48,3194346823.20,2018-09-25,2018-09-24,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-26,SP500,ES,5,5,6684885735.05,27168754658.14,27596472210.86,2018-09-25,2018-09-24,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-27,NASDAQ100,NQ,5,5,7449339587.43,38394170418.52,40553831335.20,2018-09-26,2018-09-25,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-27,RUSSELL2000,RTY,5,5,796881480.28,3156114640.24,3194347594.48,2018-09-26,2018-09-25,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-27,SP500,ES,5,5,6639872230.64,26993840950.32,27168754658.14,2018-09-26,2018-09-25,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-28,NASDAQ100,NQ,5,5,7558131303.62,38947059805.84,38394170418.52,2018-09-27,2018-09-26,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-28,RUSSELL2000,RTY,5,5,797453503.91,3160213693.38,3156114640.24,2018-09-27,2018-09-26,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-09-28,SP500,ES,5,5,6667355149.58,27131693308.16,26993840950.32,2018-09-27,2018-09-26,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-10-01,NASDAQ100,NQ,5,5,7553258166.19,38901592598.84,38947059805.84,2018-09-28,2018-09-27,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-10-01,RUSSELL2000,RTY,5,5,805913742.67,3152246855.30,3160213693.38,2018-09-28,2018-09-27,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-10-01,SP500,ES,5,5,6640460596.59,26903049908.26,27131693308.16,2018-09-28,2018-09-27,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-10-02,NASDAQ100,NQ,5,5,7753214015.63,40154385754.84,38901592598.84,2018-10-01,2018-09-28,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-10-02,RUSSELL2000,RTY,5,5,808239239.63,3234431099.86,3152246855.30,2018-10-01,2018-09-28,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-10-02,SP500,ES,5,5,6719436436.01,27082172143.78,26903049908.26,2018-10-01,2018-09-28,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-10-03,NASDAQ100,NQ,5,5,7759561666.19,40278232598.84,40154385754.84,2018-10-02,2018-10-01,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-10-03,RUSSELL2000,RTY,5,5,800085034.72,3228481316.76,3234431099.86,2018-10-02,2018-10-01,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-10-03,SP500,ES,5,5,6781180379.90,27465562013.20,27082172143.78,2018-10-02,2018-10-01,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-10-04,NASDAQ100,NQ,5,5,7566347840.91,39018414676.84,40278232598.84,2018-10-03,2018-10-02,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-10-04,RUSSELL2000,RTY,5,5,779764584.73,3077640116.02,3228481316.76,2018-10-03,2018-10-02,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-10-04,SP500,ES,5,5,6754171002.66,27462970707.60,27465562013.20,2018-10-03,2018-10-02,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-10-05,NASDAQ100,NQ,5,5,7509827061.88,38926080145.36,39018414676.84,2018-10-04,2018-10-03,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-10-05,RUSSELL2000,RTY,5,5,776178176.21,3083402573.14,3077640116.02,2018-10-04,2018-10-03,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-10-05,SP500,ES,5,5,6729232595.08,27491041742.36,27462970707.60,2018-10-04,2018-10-03,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-10-08,NASDAQ100,NQ,5,5,7416308613.99,38530214013.96,38926080145.36,2018-10-05,2018-10-04,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-10-08,RUSSELL2000,RTY,5,5,784187496.83,3108993451.86,3083402573.14,2018-10-05,2018-10-04,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-10-08,SP500,ES,5,5,6735325767.74,27574203459.92,27491041742.36,2018-10-05,2018-10-04,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-10-09,NASDAQ100,NQ,5,5,7678154828.10,40161093002.96,38530214013.96,2018-10-08,2018-10-05,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-10-09,RUSSELL2000,RTY,5,5,778644710.66,3109607537.32,3108993451.86,2018-10-08,2018-10-05,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-10-09,SP500,ES,5,5,6729577456.36,27395097112.72,27574203459.92,2018-10-08,2018-10-05,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-10-10,NASDAQ100,NQ,5,5,7711422872.65,40328137712.04,40161093002.96,2018-10-09,2018-10-08,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-10-10,RUSSELL2000,RTY,5,5,768009627.10,3093631651.92,3109607537.32,2018-10-09,2018-10-08,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-10-10,SP500,ES,5,5,6725837113.25,27316897371.42,27395097112.72,2018-10-09,2018-10-08,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-10-11,NASDAQ100,NQ,5,5,7067793622.69,37241942495.40,40328137712.04,2018-10-10,2018-10-09,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-10-11,RUSSELL2000,RTY,5,5,756026209.31,3086990455.14,3093631651.92,2018-10-10,2018-10-09,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-10-11,SP500,ES,5,5,6541129136.52,27006525257.60,27316897371.42,2018-10-10,2018-10-09,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-10-12,NASDAQ100,NQ,5,5,7105802003.98,37611532044.56,37241942495.40,2018-10-11,2018-10-10,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-10-12,RUSSELL2000,RTY,5,5,756035579.58,3097280551.36,3086990455.14,2018-10-11,2018-10-10,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-10-12,SP500,ES,5,5,6410227604.48,26157680314.12,27006525257.60,2018-10-11,2018-10-10,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-10-15,NASDAQ100,NQ,5,5,7404659534.14,38696299115.92,37611532044.56,2018-10-12,2018-10-11,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-10-15,RUSSELL2000,RTY,5,5,724987138.06,2924349713.96,3097280551.36,2018-10-12,2018-10-11,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-10-15,SP500,ES,5,5,6483987138.70,26271449597.48,26157680314.12,2018-10-12,2018-10-11,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-10-16,NASDAQ100,NQ,5,5,7219554492.39,37725232126.84,38696299115.92,2018-10-15,2018-10-12,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-10-16,RUSSELL2000,RTY,5,5,722267388.04,2892875932.20,2924349713.96,2018-10-15,2018-10-12,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2018-10-16,SP500,ES,5,5,6511929536.37,26523238612.46,26271449597.48,2018-10-15,2018-10-12,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
